-2.376132571480629174e-01,7.018929355813470217e+00,1.000000000000000000e+00
7.887325197635534080e-01,-4.750897611739612003e+00,0.000000000000000000e+00
-1.782641369340820514e-02,-4.928430633266872363e+00,0.000000000000000000e+00
-1.863968457299715276e+00,8.518157124432157445e+00,1.000000000000000000e+00
-1.010003146158958920e+00,6.747582869760880619e+00,1.000000000000000000e+00
-4.846846403549212035e-01,7.721890493885181783e+00,1.000000000000000000e+00
2.892730110283202594e-01,-5.632063497318008594e+00,0.000000000000000000e+00
-5.232800201106651006e-01,8.033060428481528348e+00,1.000000000000000000e+00
2.138853740298213957e+00,-5.436086832835604454e+00,0.000000000000000000e+00
4.713738859561675820e-01,-4.466159325462742302e+00,0.000000000000000000e+00
-3.261525560932941659e+00,6.228066506333408192e+00,1.000000000000000000e+00
9.249709970455688435e-01,-5.256111169757407886e+00,0.000000000000000000e+00
-2.010122596431324737e+00,7.583148597451423889e+00,1.000000000000000000e+00
-1.616431863960370752e+00,6.024219999374396117e+00,1.000000000000000000e+00
-1.500217764562555400e+00,7.279687011359389892e+00,1.000000000000000000e+00
1.481137717506854967e+00,-3.696407084800253262e+00,0.000000000000000000e+00
1.618543597353487185e+00,-4.888559225592079116e+00,0.000000000000000000e+00
9.916514650046359680e-01,-2.884883195298490577e+00,0.000000000000000000e+00
-5.184637260592044328e-01,7.443132464028684225e+00,1.000000000000000000e+00
-1.260338199042262630e+00,4.963993321300017136e+00,1.000000000000000000e+00
-2.034083165560055750e+00,7.442575443973017180e+00,1.000000000000000000e+00
-2.160778701975563099e+00,7.864409494619772012e+00,1.000000000000000000e+00
3.167468304574901694e+00,-5.372214741182839148e+00,0.000000000000000000e+00
-2.230676030238724294e+00,7.518744320429300743e+00,1.000000000000000000e+00
8.198371320233777126e-01,-4.467639348312984815e+00,0.000000000000000000e+00
-9.507823970683720871e-01,5.524199399250955267e+00,1.000000000000000000e+00
-1.396222415424761332e+00,6.126006666704856940e+00,1.000000000000000000e+00
-5.691933655855189178e-01,6.817080583559752327e+00,1.000000000000000000e+00
-2.587294478378208140e-01,-3.317878405492519889e+00,0.000000000000000000e+00
-1.676369228030274439e+00,6.178555067080164775e+00,1.000000000000000000e+00
8.304321652220695293e-01,-3.601079268218933649e+00,0.000000000000000000e+00
1.537046144883454923e+00,-4.152289994620343094e+00,0.000000000000000000e+00
2.707969771002400883e+00,-4.444648066046290147e+00,0.000000000000000000e+00
-2.015674308208539323e-01,-4.206773552353326728e+00,0.000000000000000000e+00
2.064760295939319867e+00,-4.897454868395957561e+00,0.000000000000000000e+00
-2.037431225339281227e+00,6.839276222460692445e+00,1.000000000000000000e+00
1.105943457742930569e+00,-4.419063749495465210e+00,0.000000000000000000e+00
2.109180923015913312e+00,-2.769075987386769633e+00,0.000000000000000000e+00
2.156801392114916283e+00,-4.575147494149923943e+00,0.000000000000000000e+00
5.900651187091792149e-01,-3.666916872015495432e+00,0.000000000000000000e+00
-1.549843660293097836e+00,7.780612538266738376e+00,1.000000000000000000e+00
-7.780846302700274997e-01,7.103616329850241051e+00,1.000000000000000000e+00
-1.200972923568660367e+00,7.352279446949083308e+00,1.000000000000000000e+00
-7.452330879756822180e-01,5.836022915243362696e+00,1.000000000000000000e+00
3.424536410038354628e-01,-5.017501630584025207e+00,0.000000000000000000e+00
-2.153776058886665901e+00,5.765496420652791443e+00,1.000000000000000000e+00
-8.365523699416537173e-01,-5.568873304951440062e+00,0.000000000000000000e+00
3.990710320716996384e-01,-3.645630832880363492e+00,0.000000000000000000e+00
1.483251021212066423e+00,-3.527546857723033114e+00,0.000000000000000000e+00
-7.548260918394598118e-01,8.676747224560347860e+00,1.000000000000000000e+00
9.563287702447936800e-01,-5.035371667947790897e+00,0.000000000000000000e+00
1.366849324623536699e+00,-5.510438375191260008e+00,0.000000000000000000e+00
-1.931146100938879284e+00,6.084331661882783848e+00,1.000000000000000000e+00
-1.512869915680472577e-01,6.597463746221039038e+00,1.000000000000000000e+00
8.809657200040327263e-01,-5.781124182542530576e+00,0.000000000000000000e+00
-1.551000054001181461e-01,-3.894146286882472996e+00,0.000000000000000000e+00
1.379325555944713733e-01,-4.298229486680460454e+00,0.000000000000000000e+00
-1.235728475942124760e+00,6.672905979483579664e+00,1.000000000000000000e+00
6.892048363005666145e-01,-3.254373138923771336e+00,0.000000000000000000e+00
-7.720775174844598521e-01,7.648441075922090882e+00,1.000000000000000000e+00
-1.654367950462099390e+00,6.958922573521422628e+00,1.000000000000000000e+00
1.405775849648047693e-01,-2.367126160837347726e+00,0.000000000000000000e+00
-6.645410864802407946e-01,6.531336289098871539e+00,1.000000000000000000e+00
1.089278505040709222e+00,-5.502655628692370016e+00,0.000000000000000000e+00
6.192101687612008298e-01,-4.882788733135727810e+00,0.000000000000000000e+00
-1.435936608001730841e+00,6.873165935253132908e+00,1.000000000000000000e+00
1.878232718685027836e+00,-3.559949171892212050e+00,0.000000000000000000e+00
-5.567800940397956699e-01,6.349725043571287308e+00,1.000000000000000000e+00
4.443837358758882528e-01,-5.618595863053250206e+00,0.000000000000000000e+00
7.591925741811993422e-01,-3.297410630655701169e+00,0.000000000000000000e+00
-1.757166736788589478e+00,5.763281374712382998e+00,1.000000000000000000e+00
-1.345361771571883747e+00,-4.456593060022682629e+00,0.000000000000000000e+00
-1.012220312227755326e+00,6.651288127561148400e+00,1.000000000000000000e+00
-8.011218548848604293e-01,6.718478009751037483e+00,1.000000000000000000e+00
-5.407436272840059344e-01,7.066293578366037664e+00,1.000000000000000000e+00
3.156734127152551750e+00,-6.961559809008763366e+00,0.000000000000000000e+00
5.291153037263980341e-01,-4.574924605659579591e+00,0.000000000000000000e+00
-1.726009776532414497e+00,5.880033289281411335e+00,1.000000000000000000e+00
-1.294580138008946557e+00,6.368824443753224429e+00,1.000000000000000000e+00
6.830847249221947415e-01,-6.919763833346847193e+00,0.000000000000000000e+00
-1.152112633103212769e-01,-4.075104544956712260e+00,0.000000000000000000e+00
1.905711170968352297e+00,-4.130064596488550066e+00,0.000000000000000000e+00
9.553568165715137228e-01,-5.762057915920316020e+00,0.000000000000000000e+00
2.358631933086651422e+00,-4.832003675134323828e+00,0.000000000000000000e+00
2.644092421326075026e+00,-3.919537919284431737e+00,0.000000000000000000e+00
-9.645697134980157905e-01,5.967990643110084648e+00,1.000000000000000000e+00
-2.272138944400843741e+00,7.535293213817012337e+00,1.000000000000000000e+00
-1.612285588525379953e+00,5.423720244177651750e+00,1.000000000000000000e+00
1.784845787347232982e+00,-3.312896196445489938e+00,0.000000000000000000e+00
-4.022192031061746498e-01,-3.797111129928623985e+00,0.000000000000000000e+00
-9.876502144340179035e-01,7.459471985831971352e+00,1.000000000000000000e+00
-2.838132153535544600e+00,7.826923394833390724e+00,1.000000000000000000e+00
6.013206715820527126e-01,-5.288674320121934613e+00,0.000000000000000000e+00
1.091922954909971599e+00,-4.804811288225519839e+00,0.000000000000000000e+00
4.656799862402074552e-01,5.675135654732596180e+00,1.000000000000000000e+00
-1.568447495014024140e+00,5.933393980151366875e+00,1.000000000000000000e+00
2.105006721009534232e+00,-4.662896976551184736e+00,0.000000000000000000e+00
-1.916849756978991515e+00,6.367189294739167060e+00,1.000000000000000000e+00
1.550063719832600828e+00,-5.170601005205862855e+00,0.000000000000000000e+00
-2.320273997246449671e+00,6.999350008503395060e+00,1.000000000000000000e+00
